,score,criterion,learning_rate,loss,max_depth,max_features,n_estimators,subsample
137,0.553516552014402,friedman_mse,0.1,deviance,24,log2,100,0.4
138,0.5669538599066135,friedman_mse,0.1,deviance,24,log2,100,0.8
139,0.566587736645431,friedman_mse,0.1,deviance,24,log2,100,1.0
140,0.5445441414958855,friedman_mse,0.1,deviance,24,log2,200,0.2
141,0.5358340762077358,friedman_mse,0.1,deviance,24,log2,200,0.4
142,0.5579896327739943,friedman_mse,0.1,deviance,24,log2,200,0.8
143,0.5705888172943154,friedman_mse,0.1,deviance,24,log2,200,1.0
144,0.6172589671889674,friedman_mse,0.1,exponential,3,auto,50,0.2
145,0.6395702097048035,friedman_mse,0.1,exponential,3,auto,50,0.4
146,0.650385412375152,friedman_mse,0.1,exponential,3,auto,50,0.8
147,0.6503601818218097,friedman_mse,0.1,exponential,3,auto,50,1.0
148,0.6253606705597629,friedman_mse,0.1,exponential,3,auto,100,0.2
149,0.6429459328784999,friedman_mse,0.1,exponential,3,auto,100,0.4
150,0.6518450167103035,friedman_mse,0.1,exponential,3,auto,100,0.8
151,0.6539991507766537,friedman_mse,0.1,exponential,3,auto,100,1.0
152,0.6303276283707949,friedman_mse,0.1,exponential,3,auto,200,0.2
153,0.642523513599497,friedman_mse,0.1,exponential,3,auto,200,0.4
154,0.6519334355596696,friedman_mse,0.1,exponential,3,auto,200,0.8
155,0.652228568889188,friedman_mse,0.1,exponential,3,auto,200,1.0
156,0.5734905461720048,friedman_mse,0.1,exponential,3,sqrt,50,0.2
157,0.587532442444068,friedman_mse,0.1,exponential,3,sqrt,50,0.4
158,0.5956288571930799,friedman_mse,0.1,exponential,3,sqrt,50,0.8
159,0.6018127441092087,friedman_mse,0.1,exponential,3,sqrt,50,1.0
160,0.5975038596377571,friedman_mse,0.1,exponential,3,sqrt,100,0.2
161,0.6156097180352615,friedman_mse,0.1,exponential,3,sqrt,100,0.4
162,0.6251249882763884,friedman_mse,0.1,exponential,3,sqrt,100,0.8
163,0.6274101902450248,friedman_mse,0.1,exponential,3,sqrt,100,1.0
164,0.6101765733559836,friedman_mse,0.1,exponential,3,sqrt,200,0.2
