0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
100.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.1348339304484001,-1.0179416177718976,-0.8888461787045573,0.4861994535589806,0.14213893076559134,0.010714586115035698,0.5816761038540346,0.1749282363952535,0.239065591954484,0.08980781786859467
100.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,-0.9621446493884797,-0.19396301787908618,-0.3041792506446791,0.38559138117389496,-0.12446886968622184,-0.23905734721664298,0.10004044701920538,0.09930110257052382,0.26772652906391525,0.20203417432059645
100.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,1.4382807630535968,-0.23583745275870477,-0.6529744551278592,0.10236755618120007,-0.11510785886029519,0.299615609633078,0.23284979081649704,0.27742788563937537,0.11807819649804513,0.07762166352489276
100.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,-0.07766211730487738,-0.9826041713641372,0.08653107725368869,-0.4850505407312291,-0.07991384119176577,0.019407736484989932,-0.10067476040840481,0.06803727624014612,-0.00301934995823957,0.3556440619935915
100.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,-0.7375823967024059,0.37059470531858046,0.015871513155513703,0.4738873813078876,-0.030931622455463003,-0.03841280595052324,-0.2712948256499563,-0.23021494960882466,-0.257116932398812,-0.1979645396335683
100.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,-0.9635127227494253,0.3465666630556606,0.8760843624639513,0.5997831113275914,0.15017029701924933,0.8845614390257424,-0.13268054358290154,0.14429041760336606,0.16749975864141997,-0.14074006862711597
100.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,-0.2443813202023636,0.3469684428787469,-0.16262425683411041,-0.062076877470564076,0.010167998607820371,-0.13708832815395378,-0.03963896831418104,0.02373212198096373,0.04491798582980687,-0.07529868853819431
100.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,-0.511262214863541,0.4173144609715323,-0.1724511610350954,0.09173708027965725,-0.011882931099506007,-0.14161567126761038,-0.14539185939163948,-0.0858303165447924,-0.08078307976488855,-0.037494719021950035
100.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,-0.2668340241127214,-0.618498652041,-0.34079179751771504,-0.053618400553533216,-0.054280860278523295,0.036027290009816235,0.02872166418279385,0.14072859952176617,0.11700444562746629,0.07461553268916443
100.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.009217315424899276,0.44523804285998114,-0.16069250102167723,-0.10434799895380116,0.0757133652923561,-0.11159652320189024,-0.046429995032856046,0.010733972884406747,0.03939069508006664,-0.04394046732034077
100.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,-0.13521989229978304,0.44209308037150424,-0.18273775602605039,-0.10625400442519144,0.07404675314814521,-0.08835379752817935,-0.058211324902076804,0.002426295145234577,0.04546699468719838,-0.03826346683082831
100.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,-0.32880527662019404,-0.37938325158443836,-0.24280856997722208,0.2638679319266712,0.001088249854388948,0.046494208971197624,0.04624759141984739,0.021392876396260103,-0.02864268033003059,0.015623822439829259
100.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,-0.5755464741108262,0.30732450819542334,-0.30875110324821775,0.0680933755324207,-0.007233152587485031,-0.12675990698044218,0.01419508402521031,0.06104224900761833,0.16096045156146443,0.06947110380410496
100.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.03843860043444848,0.4303934163688596,1.1706578138581845,0.6140699201730935,0.23437501688143,1.1344463694442346,-0.06951507885821905,0.29238112585687825,0.3230932840062372,0.09392743977035853
100.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,-0.18889428363877786,0.42706384265059216,-0.13903902983807973,-0.13534740667240996,0.044434907615667714,-0.12200984402489656,-0.05997692614108019,0.011954763815786735,0.08070656018663704,-0.06656998241399803
100.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.40991151715917284,-1.2346303333801298,-1.2171987321993125,-0.06838352662903154,0.3230735884185033,0.6467816575510659,0.749698610425733,-0.019648637180324592,-0.10978080998944502,-0.36185579967628717
100.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,-0.31982089664827185,-0.46491086226466716,0.23864047395133825,-0.6427469407372824,-0.24578123362925983,-0.1311144855491181,-0.6175254354687918,0.0153125020168708,0.129208246647344,0.1987312490482364
100.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,-0.8511280962602679,-0.13568608015423841,-0.29273051764268604,0.46577251051108026,-0.1226517294878036,-0.3371251554416332,0.09311154636306147,0.1310566096650223,0.3418646796402093,0.3387705553757858
100.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,-0.043917534238037396,-0.3083378272774932,1.2404778266494034,-0.08935318027990814,0.03212264582894541,0.20717358632078983,0.35343363802074107,0.15978383898918935,-0.10481355432990708,0.24330189373605224
100.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,3.817888724336002,0.6485096262473738,-0.3420422814461577,0.49882019155865803,-0.8435050440079467,0.16429392218440905,-0.06982831642847649,0.33426557669876844,-0.49798150307237465,0.39355727735298207
100.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,-1.1098502675467543,0.45840124208568933,0.575899408889323,0.3881667068696365,0.11408970644860975,0.7221807156141327,-0.09369977905863795,0.1129454496271082,0.15932853589539403,-0.19676563539312183
100.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,-0.024513612495235503,0.4652690319373851,-0.15503923703686104,-0.1038441193103391,0.07368019060185278,-0.1097818246731265,-0.05160847592506953,-0.004332122147649989,0.05189609938715578,-0.04129100089350662
100.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.44265115147675055,-0.991038848962865,-0.6671303285526982,0.7859489473118562,0.07507439950932528,-0.24379407423770724,0.42909018535655064,0.10124263840109571,0.24402845326859107,0.31673210665665297
100.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.7728288062585081,-0.07882736538827113,1.176613998235768,0.09426036464777814,0.07471817596452043,0.33640092019779677,0.3235252190921327,0.13906329599561523,-0.16985992426690016,0.24037905474958374
100.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,-1.125014817435346,0.5261492078458885,0.6973542972911678,0.4268526818477727,0.17252759966865364,0.9515754880249825,-0.09991872172747168,0.19810085828843568,0.2793070960497437,-0.04290266742975818
100.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,-0.7888871328086187,-0.3316292329019441,-0.33875221523157406,-0.8247255185774537,0.05690438254205973,0.15963787514605063,-0.8427178245372366,-0.30258462110260775,-0.04546753176296674,0.40281260228863386
100.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,1.7990812791547595,-0.7063791745828263,0.8890540601563064,0.5070681704690133,0.1983261951179454,0.5222796125800928,-0.24975061938566884,0.0024597646531826414,-0.06225839953129232,-0.14912017865063038
100.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,-0.9328013781618737,0.3662375416913885,0.15183922998640365,0.12700764579708856,-0.03818237562431412,0.06880889693405748,-0.12238003577340184,-0.06508701054496824,-0.037083175602331396,-0.27837625770519614
100.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,-0.5461759876729981,-0.41157348305313907,-0.6390091966051948,-0.0661359946451157,0.09916786547319142,0.22800320485389097,0.27200695748363096,0.21213174685371922,0.17021562866686885,-0.24166237738026078
100.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,1.1822906390129657,-1.1550803974360093,-0.3979127091808668,-0.6879606882188434,0.20041116468318673,0.5311066810749674,-0.4176148698034785,-0.29023846823869937,-0.3733322832964799,0.11273367371535382
100.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,-0.5444771474088893,0.08079130053514119,-0.21726820439719044,0.4471201675819547,-0.08641626187294521,-0.32359834886090916,-0.1454276260656864,-0.1186017085494737,-0.14801603725410445,0.12564415008628027
100.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,-0.23351767518090158,0.4481394354990935,1.060491130963529,0.12149952643175312,0.21279430662114646,0.8020369503648391,0.37548452431259915,0.24940779835575444,0.13295051859664284,0.6462069206893616
100.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,-0.11700931102410272,0.000940058314129293,0.34955158987242907,0.911512496987851,-0.1051823436299826,0.020599955644031956,-0.4116361073680082,-0.1886385661638756,-0.38926861731349854,-0.19461928500130643
100.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.06264098201533178,-0.023767385469643718,-0.22934028161654374,-0.7104949362599224,-0.04054038959695359,-0.07912111580886891,-0.7487456791228416,-0.014343240884421694,0.41325636492752554,0.40345340277672725
100.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,-0.7290190159984192,-0.2810120092540733,-0.5292672967155212,0.44676764450132955,-0.09949731510296728,-0.2426907048746083,0.16855565363806696,0.1885649322969567,0.34112617769728343,0.28044956270646176
100.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,-0.6479452422228967,-0.3364959818135526,-0.3878749614259844,-0.5583882580075815,0.07587552801655222,0.18834883801759944,-0.5197829848734835,-0.21008563328332355,-0.09259177345852877,0.18392041978981433
100.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.02398449903987382,-0.4574335026713557,0.600718515284247,0.5961598562175027,-0.08041298298642725,-0.05437735400812902,-0.25987312932368667,-0.18285496497268958,-0.26552286294272437,-0.11021055778133085
100.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.47412972018755095,-1.6597727145351517,0.08810391358700319,-0.40141152681151154,-0.013941759333359774,0.18906340256063228,0.035328058972750105,0.03256780167208359,0.021900155089744654,-0.15365984216843107
100.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,1.1568465102112924,-0.9793810126576712,0.3594766429256071,-0.2106254995741728,-0.05489216361842096,0.038934732331231764,-0.06377563301902829,0.04745930399308019,-0.06179560395900089,-0.18861779675754956
100.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,-0.5042301973517583,-0.7326545382687493,-0.5474107503367063,0.9845930569275384,-0.031375511478153637,-0.5497477379276862,0.22887021721389297,0.08379879516015205,0.24156493139064994,0.47735525691152725
100.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,-0.5322424560180519,0.46460045397415645,0.1965996104756724,-0.05865158722410535,0.051355252621933155,0.08368324790203752,0.18088348243561342,0.021483145765545747,-0.0771368842795052,0.0372300995503187
100.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.2414467297878379,-0.15026283982102495,-0.23204033117676137,0.0529688903830838,0.031722848212151385,-0.024772897094375895,-0.0004918861656714818,0.010615975439199373,0.004582595928120939,-0.00386755312845795
100.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.35871886560723387,-0.7440982639536637,0.7131605279699675,-0.2673690368569648,-0.23069690139215718,-0.1419630768593775,-0.17862528847420384,0.20421460436123312,0.2488341661074561,-0.28284220168858243
100.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.7219925293123339,-0.25676049111110716,-0.7516915286683001,-0.6994754838639298,0.14469624859881627,0.6113735838442125,-0.47906655528043957,-0.24489038171437688,-0.5268199880637277,0.03961300125396098
100.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.16528358311275007,-1.1551720079844179,-0.17099017707982522,-0.7646033738651283,0.025300457278168858,0.31295263858491074,-0.40381170185521525,-0.16590013865236924,-0.2269830226970262,0.10973799842360454
100.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,-0.688359308433869,-0.5281540007006206,-0.44003398901327434,0.7286694095029176,-0.10337378131787502,-0.4365366951207964,0.09758744665153452,0.008826889650249862,0.06521396422030667,0.2999022794783348
100.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,2.396813656832845,-0.4731514490373864,-0.1279031157133401,0.21010416874641302,0.04191780143216521,-0.027226949882406322,0.060585253738634944,0.29876353407339273,0.2351759136029746,-0.09480394414465491
100.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.3029848406646727,-1.2054855880507935,0.07627147614256712,-0.7686936829316371,0.0016906187266527118,0.18483314868056933,-0.5138125117412643,-0.18282493818832662,-0.13788848591352243,0.26037559571580626
100.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,-0.8271907301737583,0.27059779280294577,0.7219445096539105,0.7683660274861338,0.18209379778452117,0.6531307419899053,-0.37579993506829146,-0.07469188855975767,0.03654310426569573,-0.38564337863551207
100.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,3.328425800038831,-0.7347279022333331,0.3913393038032923,0.369564434285657,0.23988540410709921,-0.02846024569504421,0.018164627357043377,0.21912634586721078,0.16025216417758306,0.07127799892041214
100.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,-0.6099692209354589,0.19573826398454547,-0.3330522954137776,-0.3569086427355856,-0.02324532121328808,0.024998638038733284,-0.35839051299095775,-0.10335901612094964,0.018999376422243294,0.08593662032339323
100.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,-0.50285613968906,0.42638691357756164,0.7566940044592646,-0.4659287083420839,0.23270001300208382,0.1647304685037586,0.7573127022528955,0.13570758438766242,-0.2797331793903457,0.77369766143731
100.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,-0.44043262322961146,0.27401699741116514,-0.06153735952984805,0.07266344242810023,-0.11264256794894512,-0.20763891006373184,-0.12222853131142543,-0.03504051004451826,-0.05578427517725453,-0.12015283713979334
100.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,-0.3183488119032763,-0.37136862320291913,0.4773391866703972,1.0731364526688636,-0.05479197310689635,-0.08710093396767535,-0.30349803211365817,-0.22298884322810428,-0.38297888576516964,-0.07470257493179953
100.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,1.0970649636742809,-0.9812499990600839,-0.15554871733470782,-0.7482664784850775,0.1043375001298298,0.38443533897473786,-0.5198681938301345,-0.2434789267363243,-0.2561074196769028,0.11568982946252088
100.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,-0.4677760369660501,-0.6093914990270172,-0.4417809717464295,-0.4027644266067791,-0.06640910627466318,0.26500667704843994,-0.12860025255744065,0.012135423214512924,-0.06689151163394462,-0.1332553013569465
100.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,-0.78047253038163,-0.0767966383794977,0.6567942278428599,0.5404582757088833,-0.02007288143927847,0.3052369186788639,-0.03478242246038563,0.05059718079514369,-0.07186601845234106,-0.011552955901699694
100.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,-0.27050283871549835,0.3615656423249557,-0.27240420876688004,-0.04381930236459725,0.03335758733372559,-0.09296678787108789,-0.010594814638986219,0.052858664180757096,0.11045980178620578,-0.002102984669763456
100.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,-0.3495965979092345,-0.7358369537687249,-0.07417479852513591,0.05611630745577644,-0.16131448168767415,0.09201628092657867,0.1714117767011852,0.20557354728222618,0.14768310375220053,-0.3586666220497127
100.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,-0.7529000670604722,-0.6988705713165286,-0.35480457649786346,-0.44294193367282925,0.026468856988149263,0.32966880110016666,-0.29374324683458974,-0.21144478627596258,-0.33558788433716935,-0.05437917666448548
100.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,-0.7005924448458285,-0.6455822293544347,-0.3565780560854601,0.6958645686107457,-0.11649797894211782,-0.4822049268165502,0.2103126557381741,0.13006251702137567,0.3533403076383591,0.4708829881536827
100.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,-0.38784186478269317,-0.6244189634003451,0.08475630151470928,0.8811832515342295,-0.24880986761692633,-0.7288610132418779,-0.1867111582169629,-0.2678898840748296,-0.2722100335389861,0.2691211145342342
100.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,-0.5896409808333697,-0.39452551338292985,-0.7380179407867519,-0.27794344801222187,0.12664055834853613,0.4110009799856939,0.028733584830413682,-0.06458163916824894,-0.15561856267758334,-0.1558204976919649
100.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,-0.8583118916320417,-0.37597130965858744,-0.730522812148092,-0.5652629597155021,0.1681081756325734,0.5023790832780751,-0.27456665234731,-0.2943149564614383,-0.3310964667558079,-0.055593316743582706
100.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,-0.7161924889866017,0.39132070811294745,0.040647043336209124,-0.30686962638856957,-0.04051106236488965,-0.35020586497566714,0.24492636433304762,-0.08663503463978055,-0.11122858342969802,-0.18135174750090588
100.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,-0.7130928995791654,0.12132045737953227,1.1644340076467983,0.4661843442452052,0.2307713102133571,1.0116395765609838,-0.06209651440839319,0.22336628937145053,0.27383836088214114,0.03065828097042383
100.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,-0.4908074134476991,0.44638878583865477,0.12034220923855388,-0.28696561631350403,0.05181854962540259,-0.17970889498143014,0.3345047441108498,-0.0907849380975508,-0.22579952558592764,0.005902198350480669
100.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,-0.31200004118416186,-0.3359074604593389,0.42151601241930003,-0.38841128994484253,-0.11987801577670372,-0.2794620203517435,-0.05173520413466553,-0.23934045968026305,-0.1210101589505988,-0.6392780403390318
100.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,-0.6143484829219712,0.1535350865763232,0.5012800488430422,0.3381592816492277,-0.0077174029791795265,0.33746491493943226,-0.20487616111160958,0.030181080382520827,0.03841748825807489,-0.2127766127432015
100.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,-0.06905512292276716,-0.278830002608682,0.309716711971865,-0.4064634477002823,-0.1581101800135727,-0.1257408204184842,-0.17138747402273227,0.0297685703725619,-0.038872715774044206,0.09293554348464013
0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,-0.4759648512798182,0.07754323353660551,-0.356544908299887,0.033655520918736026,-0.062271471557612576,-0.06950737043372102,0.04159640907326286,0.1435171099903086,0.21029794536527505,0.01281047651643527
0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,-0.30121468324247064,0.3638287894492176,-0.11776340135991849,0.10060224480134171,0.009073431794874102,-0.09683792717813688,-0.1031977649749434,-0.049208606510615094,-0.04803673830084822,-0.020545062096395814
0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,-0.5774358197551698,0.6274267698585784,-0.08695646493571846,-0.14660018347341514,0.02605535824284147,-0.04874239459249554,0.1594473097274601,-0.0726939285992415,-0.03379365355310847,0.07488378875121972
0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,-0.008320337974946492,0.08928397822866899,0.07311632980292028,0.9511266530268798,-0.23107463578202522,-0.4414332013384519,-0.43568119879624534,-0.5631473617633738,-0.47352388269426177,-0.08266322640620428
0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,-0.4372771682503711,0.3247412706685964,-0.0208683376840652,0.2961212154969407,-0.018278289969311686,-0.05112876410665083,-0.17864263583849108,-0.10366148883574758,-0.15409486500587513,-0.06773479439981075
0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,-0.11572695148338683,-0.260234707869133,-0.6068161168832121,-0.10778974996302713,-0.08661155084543438,0.34901142211818037,0.04115661388987737,0.0450681794657035,-0.09184760147459246,-0.017560589528725412
0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,-0.8088806833877826,0.23800938858479673,-0.1843140202525616,0.4538310157390126,-0.10921749031975134,-0.30186958762553456,-0.20026700542456313,-0.18671680263500665,-0.25085730207008683,0.04102463427614251
100.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,-0.6340130871968103,0.2622319734111547,0.5735296144050036,-0.001437144322965643,0.028859904198031965,0.2836161848336798,0.1803005790745403,0.11049808938789217,-0.046181600942424385,0.21247864653984794
100.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,-0.6524183031061911,0.3835741037172539,0.24197101059293297,0.08604149788411282,0.03839893046283939,0.1408935451439402,0.0841126071672258,0.013279294612274242,-0.05486557021060883,0.09196732523717877
100.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,-0.9149869548808501,0.3042815862314278,0.6845626032528437,-0.4091716977686778,0.07412029355703253,0.0035132535860700996,0.5942922965566684,0.05377683745776411,-0.29760600474398297,0.5182448865497313
100.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,-0.48121967104049856,0.1520023098224195,0.3347335266374768,0.09113301013522841,0.006147431853061482,0.23183762466797703,0.04776882937257278,0.031779426610687146,-0.012090466678773183,0.02817361669981638
100.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,-0.41373297199509573,-0.6564220600244421,-0.22994787399920416,0.4652405269915685,-0.1182498914759835,-0.0851933410583759,0.08507360410172778,0.03145682197321136,-0.027056490360142547,0.037409561491134447
100.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,-0.16299874418135066,0.4680160356912545,-0.07959536015270628,-0.07342500525352148,0.08240424630347912,-0.0479031724677316,-0.04987527002038042,-0.011688842600470178,0.04048001613733268,-0.042815123217660914
100.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.8985800206822703,-0.47800709394040214,1.0650639112874143,-0.5413298717256094,-0.1547921144702205,-0.39654205001522086,0.6181158721262614,-0.0652231551513178,-0.32228083771921945,-0.19384872767461742
100.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,-0.10278478899811747,-0.33100304502993183,0.6523805344648367,-0.7538415149093834,-0.019993473177931088,-0.582873076398512,0.750536880367238,-0.18595397155274765,-0.4141149986723032,-0.17228864673632877
100.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,-0.7004142812916653,0.43246389294023846,0.6352433070374206,0.18968388779113415,0.11990606244870376,0.5192325513258679,0.1529991870833085,0.13274435301495888,0.008283484044492648,0.16509201495973824
100.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,-0.6772157841504847,0.49937788189871013,0.2212795123451476,0.09078887499534437,0.10170895995780384,0.32885398250052633,0.030137256066193115,0.0737297242165976,0.0767261980911009,0.04125009128389429
100.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,-0.9455212281632095,0.33491365955594415,0.2768011374619164,0.5510127482286378,0.15177623591903558,0.12631273255245243,-0.39064616019774295,-0.20592847895545324,-0.09086910917953832,-0.3461687861812474
100.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,-1.2381178993722992,0.5602917130745675,0.11288155201468157,0.0898143963307196,0.06079229189663012,0.310379878458632,0.014804658789262523,0.04758046166707387,0.08967818992765715,0.025511730761236036
0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,-0.16642658195135704,0.4285296747639426,-0.1295199695024777,-0.04106768223499155,0.01197876110675303,-0.1217130493121981,-0.08768516342505948,-0.026129750003979546,0.01961973855191471,-0.06739206077563704
